2,diag,0.10765862464904785

4,diag,0.03260231018066406

6,diag,0.02593517303466797

8,diag,0.02463078498840332

10,diag,0.06411409378051758

12,diag,0.12109112739562988

14,diag,0.20762181282043457

16,diag,0.3509030342102051

18,diag,0.5391738414764404

20,diag,0.8250913619995117

22,diag,1.2072484493255615

24,diag,1.7772068977355957

26,diag,2.4004650115966797

28,diag,3.3891260623931885

30,diag,4.554293155670166

32,diag,7.352426052093506

34,diag,8.162017583847046

36,diag,11.546095848083496

38,diag,15.664989471435547

40,diag,21.52650809288025

42,diag,28.123916149139404

44,diag,37.07106566429138

46,diag,48.76358485221863

48,diag,63.029104232788086

50,diag,80.32465028762817

52,diag,98.17719745635986

54,diag,121.5217547416687

56,diag,160.7462465763092

58,diag,194.68197560310364

60,diag,235.53839492797852

62,diag,306.45354175567627

64,diag,361.1979444026947

66,diag,431.6504805088043

68,diag,604.4544305801392

70,diag,634.5122253894806

72,diag,1097.8215572834015

74,diag,1263.5412135124207

76,diag,1425.261238336563

78,diag,2325.6604030132294

80,diag,2046.9870100021362

82,diag,2319.731333732605

84,diag,3621.6466114521027

86,diag,3730.7607345581055

88,diag,4325.9790868759155

90,diag,5772.881646633148

92,diag,8965.94822525978

94,diag,13580.823758125305
